,PT_Rn,PT_H,PT_LE,PT_G,PT_T,PT_TET,PT_Temp,2T_Rn,2T_H,2T_LE,2T_G,2T_T,2T_TET,2T_Temp_Soil,2T_Temp_Canopy,LAI,Fc
31,590.6442535984701,89.68687466009811,429.06931470639876,71.88806414628358,391.0192242150752,0.8886970127456455,311.66799548905817,586.7617227585546,93.88845721165542,413.7957189060872,79.16970392569357,330.6398173065921,0.8144398817075525,313.67205287985604,309.10775956318264,3.7001469474446784,0.6065743027317126
32,471.45546974907376,0.4419533524410931,454.48571851790007,33.809451548184065,392.0692264055884,0.8552153459400801,308.22040208961533,475.4577565691573,21.52952024316164,427.29511367575157,26.909961820062943,399.35382447102876,0.9333393416944005,309.89452386153374,306.2003848200064,3.563169316520468,0.5820430714001124
33,579.6378040047874,308.7290628178746,190.07009924622528,80.83864233909277,180.08553543092208,0.9456251541773478,310.9140539098669,585.730849629341,212.8935076801348,297.0342430478719,75.80309769045984,297.0280441429895,0.9999166159517436,314.20330247461595,308.2273841318458,3.8602535774410773,0.5996934369356945
34,424.2677998674499,1.2657601125924463,415.74077572133336,29.859603856942023,352.9320356850693,0.8518331617673018,308.3341749042334,435.1394250996626,37.48235858751324,374.44744602098103,23.209620950363313,368.8371745255118,0.9857106439063857,309.7536265934099,306.39787789155633,3.8653018637698686,0.6014396544151992
35,588.1676647272204,173.32269826463084,333.46011386069256,81.384851573714,321.687656565921,0.9615950666358821,308.28599100548007,589.894240806336,152.7884657519594,356.7222022695255,80.38357125238825,350.86340222905204,0.9821583412111877,311.6618146226086,305.39464321715894,3.647143042925401,0.6053773542882188
36,631.7219615597469,223.69076227701757,306.05576777913103,101.97542784481386,293.50327222000675,0.9607842646649982,312.1053992771671,633.1463054422622,192.7390783372824,338.61792716579725,101.7897830831029,326.9408598138455,0.9588529837865817,315.303498103021,309.024720098213,3.606870823744186,0.5939174799263015
37,534.306315855287,245.63081794229848,229.25660682068948,59.41889643260847,217.82193858262985,0.9526697408439058,306.53035793954825,538.8735479209282,184.55273572450872,296.1068821939632,58.21393068973914,291.0963955415682,0.9485237301547847,307.61786253948384,304.65093308833605,3.775224806454419,0.6546603427965274
38,624.4012141677375,79.9172440364815,462.0503643818806,82.43360496146846,366.3349581186771,0.802974610961871,305.5249625036089,628.7782089280637,101.99692911209158,448.2157318133075,78.56554835950335,390.23821087641454,0.8819212952635923,308.954501556548,303.0050887935279,3.25440018701765,0.6533165816864912
39,563.4240695583372,122.5549377564853,369.0189607403073,71.85016923324518,344.6568654288438,0.9484681457281112,310.5905840035152,559.3149935763026,118.56508906818831,367.01535553748874,80.59931344874391,320.22053990233434,0.8830616477748754,312.68670005389544,307.7718798166298,2.970228602106035,0.5938893781140624
40,409.82817774977127,65.07261175464502,318.29369990397106,26.476390025270877,304.8380164284399,0.948764591726164,308.34812439851015,413.79911296888645,41.17787633157546,350.6245758251406,24.13650636609669,350.59033700251666,0.9998044535946944,310.444217411879,305.5883883469396,2.7972561936705986,0.5633740617762296
41,520.8256154324127,91.87428205294523,359.47787941895444,69.47345312972332,325.0467853730511,0.8873070356134138,312.47038094725036,514.8783529134014,88.7894073196095,353.5757868494227,85.03176443611437,290.8730040611202,0.8357899909119544,314.5165338411764,308.8333469892132,3.388118348952008,0.527500393286383
42,426.41323651374034,1.5638445431443335,405.0057574672623,32.39059639364633,348.1412553981017,0.860583581935112,308.9386657809374,427.80168079176974,26.385309270701736,377.1403802903671,31.693399651601684,358.44286996397,0.9415948648642507,310.9005348942116,306.0628498828451,3.35582494572842,0.5249871805611079
43,551.2530796992842,283.63793484977475,192.7620313481539,74.85311283205395,182.8211056864198,0.9205860629632481,311.38766889829895,557.0292682058467,195.44474082654637,290.65853596393356,72.3301176676782,290.54633085843255,0.9992605765269662,313.790940279574,308.40909259552194,3.5371267131898647,0.5337785704357146
44,396.4322531516425,14.16498381554958,365.45805828894146,27.322488926227866,325.28301627727166,0.9158200627974071,310.17501373415377,400.6257432429032,37.00255533577168,343.44493716839116,22.089339092406277,342.95546930911945,0.9982654089417404,311.69884776369577,307.4802361520014,3.4220870382583537,0.5147673993370668
45,534.2671370719189,126.5648558204714,336.9788270135422,70.72345557254464,316.9042456211229,0.9452246101397388,308.0983523817411,530.2310297507831,122.37905912983759,337.68336952771404,74.02582897672633,314.4360484984166,0.9514208308752692,310.41723342260525,305.06455503042775,3.1596757039779315,0.5215489894670198
